435062857	4294967295	0	9993	6	0	884
1073741823	1162666000	0	1024	6	0	1031
435060736	1162666000	65535	8080	6	0	521
435062857	3738013206	0	80	17	0	91
435062857	3738013206	0	80	17	0	91
404750336	788529152	65535	80	6	4294967295	1016
1859317760	734452336	0	1024	17	0	830
435068928	799460462	65535	51770	17	4294967295	578
1073741824	734452341	0	0	0	0	1072
435068928	3738013206	65535	65535	6	4294967295	829
435063039	0	0	5020	6	4294967295	933
487064575	373697998	65535	1701	6	0	405
435062847	3737978480	0	80	6	4294967295	452
435062783	0	0	3116	17	0	999
1859317392	734452343	0	25	6	4294967295	248
1629302665	799460456	65535	3111	6	0	173
487063604	1139769436	0	20555	6	4294967295	82
435062784	4294967295	0	9000	6	0	921
1629322945	799460462	65535	3106	6	4294967295	12
1859317379	734452342	0	20	17	4294967295	171
435077119	1162165000	65535	22029	6	4294967295	702
1629302687	1629303087	0	1024	6	4294967295	717
309071024	3722871040	0	514	6	0	458
1629302671	799460462	65535	3116	6	4294967295	135
1629319815	1629310228	0	3116	6	4294967295	74
1629302671	799460462	65535	5730	6	4294967295	140
1629312755	1652010811	65535	25	17	4294967295	14
435062847	1138868194	0	65535	255	4294967295	847
1143849903	1629316875	65535	5719	17	4294967295	192
1629322945	799460462	0	3106	6	4294967295	12
487064063	469300991	65535	0	255	0	938
404815871	799460462	0	0	1	0	872
1112801280	4225199276	0	0	1	0	900
1629302271	799460447	0	514	6	0	611
309070976	309073904	0	3301	6	4294967295	386
435027967	799460462	0	29300	6	0	715
404819360	1138863511	65535	23	17	4294967295	348
1629312736	799460462	0	5001	17	0	228
435093504	1162668764	65535	51752	6	4294967295	672
1859317379	734452341	65535	80	6	4294967295	7
435062863	799460462	0	161	6	4294967295	148
309071024	799460462	65535	1024	17	0	718
309071024	799460462	65535	1024	17	0	718
309071024	799460462	65535	1024	17	0	718
309071024	799460462	65535	1024	17	0	718
309071024	799460462	65535	1024	17	0	718
435062857	3738013206	0	88	6	4294967295	90
4272506368	0	0	8080	6	4294967295	942
309070976	799460460	0	4001	6	0	287
1112814591	0	65535	53	6	4294967295	963
2545345072	734452341	0	65535	0	0	826
309071024	3722871103	65535	514	6	0	458
487063807	799460352	65535	80	17	4294967295	574
1629302655	799460462	65535	123	17	0	323
1143833087	1629472231	0	1024	6	0	789
435068928	1162165000	0	69	17	0	581
1629312511	799460462	0	123	6	0	398
1629312511	799460462	0	123	6	0	398
1629312511	799460462	0	123	6	0	398
1629312511	799460462	0	123	6	0	398
1629312511	799460462	0	123	6	0	398
1629312511	799460462	0	123	6	0	398
1629312511	799460462	0	123	6	0	398
1629312511	799460462	0	123	6	0	398
1629312511	799460462	0	123	6	0	398
1629312511	799460462	0	123	6	0	398
1629312511	799460462	0	123	6	0	398
1629312511	799460462	0	123	6	0	398
1629312511	799460462	0	123	6	0	398
1143821312	734452341	0	65535	17	0	801
1629302672	799460461	65535	20555	6	4294967295	252
435063296	469300813	0	514	6	4294967295	412
1629302783	799460479	0	3106	17	0	445
1629302720	1629310228	65535	80	6	0	296
404819387	1138860719	0	69	17	4294967295	146
435062856	469300813	65535	443	6	0	97
487063607	1332573813	65535	20	17	4294967295	105
1651976029	0	65535	55666	6	0	881
435077119	799460462	0	69	17	4294967295	580
435063296	1162165002	0	3030	6	4294967295	491
1629322752	1162167281	65535	514	6	4294967295	376
1143821312	734452341	65535	1024	17	0	801
309071103	469300864	65535	514	6	4294967295	591
435062880	469300813	0	4001	17	4294967295	277
435062912	1162666003	0	3106	17	0	381
1629302720	1628835710	65535	20555	17	0	297
435063807	4294967295	65535	514	6	0	971
435063295	1162166703	0	25	17	0	561
1629302665	799460462	65535	514	17	4294967295	19
435062858	292714703	65535	754	17	0	39
435062784	1162165000	0	69	6	4294967295	304
435063295	1162165000	0	3116	17	0	369
435062911	799460462	0	65535	1	4294967295	750
435062911	799460462	0	65535	1	4294967295	750
435062911	799460462	0	65535	1	4294967295	750
435062911	799460462	0	65535	1	4294967295	750
435062911	799460462	0	65535	1	4294967295	750
435062911	799460462	0	65535	1	4294967295	750
1629302667	799460462	65535	4001	6	4294967295	77
1073741823	3725456092	0	65535	6	0	1030
435062864	799460462	65535	514	6	4294967295	239
404819383	1138846639	65535	5000	17	4294967295	347
1162031424	1162668764	0	65535	6	0	740
487063808	1139769827	0	69	6	4294967295	364
435062784	799460461	65535	1024	6	0	759
0	1139769824	65535	65535	6	4294967295	1040
1629302666	1629484383	0	0	0	4294967295	809
435062911	4294967295	65535	2010	6	0	927
435062857	1162166358	65535	3300	6	4294967295	95
494162944	0	65535	4110	6	4294967295	1032
309069824	0	0	3333	6	0	976
1143849471	1629315379	65535	69	6	4294967295	395
435062847	1162165000	65535	69	6	4294967295	304
1143849856	1629350581	0	162	6	0	261
435062912	469300813	0	65535	6	4294967295	767
435063296	799460462	0	5010	6	0	410
1629312736	1162167282	65535	162	6	4294967295	229
404819384	1138860719	65535	69	17	0	146
435077119	469300813	65535	9993	6	4294967295	579
1143839886	4225173698	65535	4321	6	4294967295	109
435062860	799460462	65535	161	6	4294967295	148
435062856	4294967295	0	9993	6	0	884
494162631	3725455939	65535	3015	6	0	224
1143857151	734452341	65535	8080	17	0	542
435062784	1159109626	0	514	17	4294967295	301
435062784	1159109626	0	514	17	4294967295	301
487063807	799460462	0	2344	6	0	328
487063807	799460462	0	2344	6	0	328
487063807	799460462	0	2344	6	0	328
487063807	799460462	0	2344	6	0	328
487063807	799460462	0	2344	6	0	328
487063807	799460462	0	2344	6	0	328
487063807	799460462	0	2344	6	0	328
487063807	799460462	0	2344	6	0	328
1629302720	3722767836	0	65535	6	4294967295	782
435060736	3738013206	65535	1521	6	0	520
434110464	1166016512	0	754	17	4294967295	1018
435062858	799460462	65535	53	6	4294967295	59
404750336	799460462	65535	514	6	0	735
435063808	4294967295	65535	20555	6	0	987
1651975680	1652007321	0	139	6	0	421
1651975680	1652007321	0	139	6	0	421
435062911	4294967295	65535	2010	6	0	927
4294967295	734452341	0	514	6	4294967295	868
309329919	375754955	65535	80	17	0	688
1629322945	799460462	65535	53	17	4294967295	11
435063040	0	65535	3000	6	0	1001
434634751	799460464	0	3200	6	4294967295	779
434634751	799460464	0	3200	6	4294967295	779
434634751	799460464	0	3200	6	4294967295	779
434634751	799460464	0	3200	6	4294967295	779
434634751	799460464	0	3200	6	4294967295	779
435062860	1162167281	0	514	6	0	191
434896896	1162167281	0	65535	1	0	894
435062912	0	65535	5001	6	4294967295	925
487587839	1332573807	65535	25	6	4294967295	770
435063807	308340887	0	3101	6	0	413
435062880	469300813	65535	4001	17	4294967295	277
487063608	799460462	0	20555	6	4294967295	205
1859317375	1629312774	0	3077	6	4294967295	374
1651976191	1629314765	0	3101	6	4294967295	320
435062879	799460456	65535	1024	17	4294967295	747
435159039	469300813	65535	69	6	0	675
435062784	1162667007	0	161	17	0	648
435062879	799460462	0	4014	17	4294967295	309
1629302665	799460462	0	2010	17	0	104
487063680	469300800	65535	2105	6	4294967295	496
404819375	469300813	0	9993	6	0	235
309071009	1651986056	65535	2009	6	0	163
1651975999	799460462	65535	162	6	0	293
487065600	4294967295	65535	138	6	0	1022
1651976024	799460460	65535	514	6	4294967295	184
1629312755	799460460	0	3106	6	0	172
1859317407	734452343	65535	1024	17	0	730
487063680	0	0	4014	17	0	924
1629224960	4225692799	0	1812	6	0	732
435062847	1162666000	65535	1024	6	4294967295	741
1143857151	1629483839	0	9993	17	0	705
435062784	799460462	0	3106	6	0	305
435062784	1138868197	0	23	6	4294967295	300
435062784	1138868197	0	23	6	4294967295	300
435062784	1138868197	0	23	6	4294967295	300
435062784	1138868197	0	23	6	4294967295	300
0	734452336	65535	123	6	0	896
2147483648	734452479	65535	0	1	4294967295	1071
1143849901	734452341	65535	3015	17	4294967295	6
435062912	1138868159	65535	3015	6	0	575
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1629356032	799460462	65535	4011	17	0	724
1112539136	734452319	0	5719	17	4294967295	785
487063807	469300800	65535	2105	6	0	496
1143849901	734452341	65535	3015	17	4294967295	6
435063808	0	65535	162	6	4294967295	977
309071011	1689561982	0	143	17	0	23
1143849728	734452288	65535	3106	6	0	554
487064575	799460462	65535	4321	6	4294967295	406
435062912	1162165000	65535	53	6	0	333
435062911	799460480	0	25	17	0	530
1629302527	1162167282	65535	65535	17	4294967295	774
435062864	1162166399	0	3015	6	0	440
435063039	799460479	0	749	6	0	565
435063039	799460479	0	749	6	0	565
435062858	1162165000	65535	3015	6	4294967295	63
487063807	469300807	65535	2105	6	0	496
487063607	799460462	65535	3015	17	4294967295	32
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
435062858	1162167282	65535	761	6	4294967295	107
1629302668	799460462	0	3106	6	4294967295	134
1629315071	1629350436	0	65535	4	4294967295	828
1629315071	1629350436	0	65535	4	4294967295	828
1629315071	1629350436	0	65535	4	4294967295	828
1629315071	1629350436	0	65535	4	4294967295	828
1629315071	1629350436	0	65535	4	4294967295	828
0	3725456092	0	3116	6	4294967295	839
435062879	799460459	65535	65535	17	4294967295	747
1629312640	799460464	65535	53	6	0	442
0	3738013205	65535	65535	6	4294967295	1048
309071011	799460461	65535	80	17	0	118
1628962816	788529151	65535	139	6	0	995
0	3725455959	65535	1024	17	4294967295	1054
435093504	469300814	0	162	6	4294967295	693
2542516159	3737980811	65535	1024	6	0	757
1629302687	1629350947	0	5166	6	0	253
1629302687	1629350947	0	5166	6	0	253
435062857	1143856583	0	123	6	0	198
1629302655	799460462	65535	514	6	4294967295	322
1629302688	799460462	65535	65535	1	0	749
309071016	1630983819	65535	443	17	4294967295	204
309071008	309208879	0	8200	6	0	80
404819375	1138845783	0	0	1	0	772
404819391	1138863514	65535	65535	6	4294967295	630
435062880	469300832	0	88	6	4294967295	486
435062858	799460462	0	5555	17	0	68
435062858	799460462	0	5555	17	0	68
435062858	1138868193	65535	3015	6	4294967295	40
435062857	1143856583	65535	123	6	4294967295	198
487063583	799460415	65535	80	6	0	506
405012479	3725456084	0	65535	0	0	980
1143849887	1629350581	0	162	6	4294967295	261
1112809472	0	0	1812	6	4294967295	1002
435062856	0	65535	9993	6	4294967295	884
435062864	799460462	0	42	6	0	240
308805632	1689375643	65535	0	0	4294967295	1008
2542501888	3737980810	65535	514	6	4294967295	620
0	469300814	0	0	0	0	1079
309028863	4294967295	65535	25	6	4294967295	1004
435063296	1162165003	65535	3030	6	0	491
434634751	799460479	0	3200	6	0	779
435062847	1162166351	0	23	17	4294967295	453
1629302272	799460460	65535	4014	6	0	526
1629302720	799460479	65535	3106	17	0	445
435077119	799460462	65535	51770	17	4294967295	578
1629487103	799460462	0	4011	17	0	724
435062880	1138867199	65535	754	6	0	639
404819375	469300813	0	9993	6	0	235
404819375	469300813	0	9993	6	0	235
404819375	469300813	0	9993	6	0	235
404819375	469300813	0	9993	6	0	235
404819375	469300813	0	9993	6	0	235
404819375	469300813	0	9993	6	0	235
404819375	469300813	0	9993	6	0	235
404819375	469300813	0	9993	6	0	235
404819375	469300813	0	9993	6	0	235
404819375	469300813	0	9993	6	0	235
404819375	469300813	0	9993	6	0	235
404819375	469300813	0	9993	6	0	235
404819375	469300813	0	9993	6	0	235
404819375	469300813	0	9993	6	0	235
404819375	469300813	0	9993	6	0	235
404819375	469300813	0	9993	6	0	235
404819375	469300813	0	9993	6	0	235
1143819775	4294967295	0	80	17	0	929
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
1629312599	4225692805	0	65535	6	4294967295	719
0	466696513	65535	21	6	0	880
435062847	1162166357	65535	514	6	4294967295	339
487063552	1332572160	0	55666	6	0	637
404819967	1138868197	0	123	17	0	408
309071011	1630983819	0	23	6	0	26
309071011	1630983819	0	23	6	0	26
1073741823	1162166781	65535	123	17	4294967295	835
0	3738012031	65535	2105	6	0	914
0	466683085	0	751	6	4294967295	878
1629302271	0	65535	4444	6	4294967295	968
404819391	799460460	0	0	1	0	696
404815871	1139769827	65535	5190	6	0	670
1629302665	1162167280	0	3501	17	4294967295	116
1629302271	1860171136	65535	3106	6	4294967295	612
435062857	1143856583	65535	123	6	0	198
435062858	1162668764	65535	3456	6	4294967295	55
435060736	4294967295	65535	8080	6	4294967295	1005
309071872	799460462	0	5050	6	0	547
309071872	799460462	0	5050	6	0	547
1629322751	4294967295	65535	20555	6	0	966
487064064	469300807	65535	80	17	4294967295	539
404815871	799460462	0	0	1	4294967295	872
1629302271	4225692768	0	80	17	0	400
4294967295	466684336	65535	3350	17	0	856
309071039	1630986039	65535	1825	17	4294967295	231
487063607	799460462	65535	5002	6	0	33
487064064	799460462	0	53	17	0	404
487063679	1116990056	65535	80	6	0	338
1629224959	788529151	65535	139	6	4294967295	995
435062858	1162167280	65535	8080	17	0	126
494162633	799460462	0	139	17	0	81
0	3737978473	65535	29301	6	0	853
309071007	1689563135	65535	69	17	0	636
309071007	1689563135	65535	69	17	0	636
494162640	1627855441	65535	65535	1	0	751
1651976000	799460461	65535	2345	6	0	251
435062858	1162668764	0	3456	6	0	55
1859317247	4225693608	0	20555	6	0	537
1233940624	734452341	65535	80	6	0	128
494162640	1627855440	65535	0	1	0	751
1629302665	799460461	0	29301	6	4294967295	115
1629302665	1162167280	0	3501	17	4294967295	116
487063603	3725456084	65535	3301	6	0	143
1629302671	799460461	65535	25	17	4294967295	185
1143836107	1629477926	65535	2345	17	4294967295	71
1143836107	1629477926	65535	2345	17	4294967295	71
435062857	1162167282	0	514	6	0	98
434110464	1143806335	0	514	17	4294967295	816
487064064	1139769824	65535	754	17	4294967295	490
1629302668	1162167282	65535	25	17	0	136
309071015	3725455952	65535	443	6	4294967295	142
309071011	1622839983	65535	3106	17	4294967295	245
435064831	0	65535	2011	6	4294967295	992
1143819136	734452343	65535	9993	6	0	373
435062860	799460462	65535	3015	17	4294967295	150
435062858	799460456	65535	5280	17	0	176
435068928	1162668768	65535	119	6	0	712
309071009	309208879	0	8200	6	0	80
1651965952	799460416	65535	5001	6	4294967295	710
435063040	0	0	5000	6	4294967295	937
435062912	0	65535	5020	6	4294967295	933
1629302687	1162167280	65535	80	6	0	254
1629302667	799460462	65535	80	6	0	79
435063296	1159070128	0	9993	6	0	592
487063552	799460415	65535	80	6	0	506
1629302668	799460462	0	3106	6	4294967295	134
435063040	0	65535	3000	6	4294967295	1001
487063552	799460415	0	80	6	0	506
309028927	799460460	0	1024	17	0	758
309071011	1689562005	65535	443	6	4294967295	24
309071104	3725455954	65535	2010	6	4294967295	494
2542517503	3063525688	65535	1024	6	4294967295	773
494162633	799460462	65535	139	17	0	81
435062864	1162668672	0	3101	6	0	459
435062857	469300813	0	20	6	0	180
435062858	1162668764	65535	3456	6	0	55
435062858	1162668764	65535	3456	6	0	55
1629312753	1162167295	0	3101	6	4294967295	242
435064831	0	0	5050	17	0	988
435062860	1162167281	65535	514	6	4294967295	191
435062879	799460461	0	23	6	0	257
309029739	3722871123	0	25	17	4294967295	141
309029739	3722871123	0	25	17	4294967295	141
435062856	3738013206	65535	7115	6	4294967295	92
404819391	1138863514	65535	65535	6	0	630
404819391	1138863514	65535	65535	6	0	630
309071009	1651986056	0	2009	6	4294967295	163
309071009	1651986056	0	2009	6	4294967295	163
309071009	1651986056	0	2009	6	4294967295	163
309071009	1651986056	0	2009	6	4294967295	163
309071009	1651986056	0	2009	6	4294967295	163
1629302688	799460462	65535	29301	6	0	268
1651976015	799460460	65535	53	6	0	250
1628438528	788529151	0	3106	6	4294967295	1019
1651976023	799460460	65535	5280	17	0	220
435027967	1174405119	65535	7426	6	0	961
4294967295	469300813	0	51770	6	4294967295	865
1629302527	4294967295	0	53	6	0	944
1629319168	1162167282	0	22	6	0	397
1143819136	734452343	65535	9993	6	0	373
435063040	0	0	25	6	0	950
435062847	1162166358	65535	2314	6	4294967295	306
1143820287	4225199359	0	65535	1	0	879
1651976032	799460462	0	5120	17	0	616
1629302656	799460462	65535	143	6	0	202
1134788140	734452342	65535	80	6	4294967295	154
435062857	1162166357	0	69	6	0	170
1143849887	1629350437	0	514	6	4294967295	284
487064064	1109313567	0	88	6	4294967295	613
435093504	469762048	65535	20	6	4294967295	1014
1629312640	799460461	65535	514	6	0	336
435063296	799460455	65535	514	6	4294967295	540
404819391	375761823	65535	80	6	4294967295	37
487063599	799460462	65535	25	6	0	232
1629224960	4225692784	0	1812	6	4294967295	732
1629312640	1629310228	0	69	6	0	294
1236746288	2967673746	65535	80	6	4294967295	246
404819391	799460461	65535	0	1	4294967295	696
435063296	799460462	65535	514	6	0	409
435063296	799460462	65535	514	6	0	409
0	3722765160	65535	65535	6	4294967295	1047
309071103	309208889	0	4444	6	4294967295	337
435027968	0	0	761	6	0	1057
434634751	469300863	0	80	6	4294967295	788
4294967295	469300992	0	1024	17	4294967295	1074
1629302667	799460462	0	1024	6	4294967295	655
434896895	799460352	0	443	17	4294967295	798
1629302783	1629310228	0	80	6	0	296
1073741824	799460462	65535	65535	17	0	1029
404819389	1138845776	0	65535	17	0	656
1629312608	1629310271	65535	3030	6	4294967295	474
1629312608	1629310271	65535	3030	6	4294967295	474
1629312608	1629310271	65535	3030	6	4294967295	474
434110464	1143806335	0	514	17	4294967295	816
434110464	1143806335	0	514	17	4294967295	816
434110464	1143806335	0	514	17	4294967295	816
435062858	799460462	65535	514	17	4294967295	53
2542534655	3063521392	65535	21	6	4294967295	677
487064064	4294967295	65535	514	6	4294967295	970
309071016	1630985466	0	443	6	4294967295	223
434896896	1174405119	65535	7426	6	4294967295	961
434896896	1174405119	65535	7426	6	4294967295	961
487064063	799460462	65535	514	6	4294967295	363
487064063	799460462	65535	514	6	4294967295	363
1629302664	799460462	0	123	6	0	17
1629302667	799460462	65535	4001	6	4294967295	77
4294967295	469300807	0	4444	17	0	904
435062858	308341738	65535	2105	17	0	54
435062864	799460462	65535	4011	17	0	309
435063807	238533594	0	29301	6	4294967295	416
1651976023	799460460	0	5280	17	0	220
1629302272	3722871196	65535	3001	6	0	427
1629302665	1162167282	0	123	17	0	20
2147483647	799460461	0	80	6	0	837
0	466684336	65535	3350	17	4294967295	856
435063296	0	0	123	6	0	972
435159039	469300815	0	162	6	4294967295	693
435063296	799460455	0	514	6	4294967295	540
1628438528	1627894400	65535	0	255	0	1028
1859316735	1859274669	0	53	6	4294967295	464
1651976031	799460462	65535	138	6	0	103
309329919	308306032	0	42	17	0	734
435062858	1162165000	0	65535	17	4294967295	632
435062858	1138868193	0	3015	6	0	40
435062856	1162166356	0	69	6	4294967295	170
1629312755	1652010811	0	25	17	0	14
435062848	1138868197	65535	65535	4	4294967295	729
